UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine_failure
9312,L56491,L,-0.8024013425000663,-0.4081528028729574,0.006826936842077707,0.3223264147551537,0.5192223023994115,0,0,0,0,0,0
9313,H38726,H,-0.7524053088724167,-0.4081528028729574,0.1909015473401348,-0.640713394789387,0.5506436647643491,0,0,0,0,0,0
9314,L56493,L,-0.7524053088724167,-0.4081528028729574,-0.6736913201507394,0.5129280437275106,0.6291970706766931,0,0,0,0,0,0
9315,M24174,M,-0.7524053088724167,-0.4081528028729574,0.1462773993406058,-0.6306817301066312,0.6606184330416307,0,0,0,0,0,0
9316,L56495,L,-0.7524053088724167,-0.3407519172673904,0.1685894733403703,0.10162979173452956,0.7077504765890371,0,0,0,0,0,0
9317,H38730,H,-0.7524053088724167,-0.4081528028729574,-0.6792693386506805,0.12169312110004112,0.7391718389539746,0,0,0,0,0,0
9318,L56497,L,-0.7524053088724167,-0.3407519172673904,-0.32785417315438975,-0.1892884840653836,0.8177252448663187,0,0,0,0,0,0
9319,L56498,L,-0.7524053088724167,-0.4081528028729574,-0.9749043191475601,0.45273805563097663,0.8491466072312562,0,0,0,0,0,0
9320,L56499,L,-0.7524053088724167,-0.4081528028729574,2.0762718003202347,-1.8545448214028186,0.8805679695961939,0,0,0,0,0,0
9321,L56500,L,-0.8024013425000663,-0.47555368847848606,-0.7238934866502096,0.312294750072398,0.9119893319611314,0,0,0,0,0,0
9322,L56501,L,-0.8024013425000663,-0.542954574084053,-1.1366668556458528,1.3555878770789835,0.943410694326069,0,0,0,0,0,0
9323,M24182,M,-0.7524053088724167,-0.47555368847848606,-0.14935758115627376,-0.1892884840653836,0.9748320566910067,0,0,0,0,0,0
9324,L56503,L,-0.7024092752447672,-0.4081528028729574,-0.5119287836524469,0.021376474272484798,1.021964100238413,0,0,0,0,0,0
9325,L56504,L,-0.7024092752447672,-0.47555368847848606,-0.009907118657745666,-0.23944680747916175,1.0533854626033508,0,0,0,0,0,0
9326,M24185,M,-0.7024092752447672,-0.47555368847848606,-0.160513618156156,0.08156646236901802,1.0848068249682883,0,0,0,0,0,0
9327,L56506,L,-0.7024092752447672,-0.47555368847848606,0.7710154713340117,-0.8814733471755224,1.1319388685156946,0,0,0,0,0,0
9328,L56507,L,-0.7524053088724167,-0.542954574084053,-0.19398172915580275,-0.6306817301066312,1.1633602308806323,0,0,0,0,0,0
9329,H38742,H,-0.7524053088724167,-0.6103554596895817,2.8571943903119923,-2.1053364384717095,1.1947815932455699,0,0,0,0,0,0
9330,L56509,L,-0.7524053088724167,-0.6103554596895817,-0.3613222841540365,0.13172478578279617,1.273334999157914,0,0,0,0,0,0
9331,M24190,M,-0.8024013425000663,-0.6777563452951486,-0.17724767365597938,-0.38992177772049624,1.3047563615228515,0,0,0,0,0,0
9332,L56511,L,-0.8024013425000663,-0.7451572309007156,-0.23860587715533174,-0.20935181343089515,1.3518884050702578,0,0,0,0,0,0
9333,M24192,M,-0.7524053088724167,-0.6777563452951486,2.132051985319646,-1.8043864979890403,1.3833097674351955,0,0,0,0,0,0
9334,L56513,L,-0.7524053088724167,-0.6777563452951486,-0.49519472815262344,0.05147146832075141,1.4304418109826018,0,0,0,0,0,0
9335,L56514,L,-0.8024013425000663,-0.7451572309007156,-0.7629396161497974,0.4828330496792433,1.4618631733475393,0,0,0,0,0,0
9336,L56515,L,-0.8024013425000663,-0.7451572309007156,-0.21071578465562613,1.0044796131825364,1.493284535712477,0,0,0,0,0,0
9337,L56516,L,-0.7524053088724167,-0.7451572309007156,1.0387603593311856,-0.811251694396233,1.5247058980774146,0,0,0,0,0,0
9338,H38751,H,-0.7524053088724167,-0.7451572309007156,-0.21629380315556726,0.03140813895523986,1.5561272604423522,0,0,0,0,0,0
9339,H38752,H,-0.7524053088724167,-0.6777563452951486,-0.04337522965739241,-0.9216000059065448,1.6346806663546962,0,0,0,0,0,0
9340,L56519,L,-0.7524053088724167,-0.6777563452951486,-0.4505705801530945,0.4828330496792433,1.7132340722670403,0,0,0,0,0,0
9341,H38754,H,-0.8024013425000663,-0.7451572309007156,0.2132136213398993,-0.28960513089293993,-1.6959837443286894,0,0,0,0,0,0
9342,M24201,M,-0.8523973761276875,-0.7451572309007156,-0.9804823376475013,0.6132446905550669,-1.6174303384163453,0,0,0,0,0,0
9343,H38756,H,-0.8523973761276875,-0.7451572309007156,0.9327780078323042,-0.8212833590789884,-1.5702982948689388,0,0,0,0,0,0
9344,M24203,M,-0.8523973761276875,-0.8125581165062443,-0.8242978196491497,1.0446062719135587,-1.491744888956595,0,0,0,0,0,0
9345,L56524,L,-0.9023934097553371,-0.8125581165062443,0.4307563428376031,-0.6306817301066312,-1.4446128454091884,0,0,0,0,0,0
9346,L56525,L,-0.9023934097553371,-0.8125581165062443,-0.5398188761521524,0.7035296726998674,-1.413191483044251,0,0,0,0,0,0
9347,M24206,M,-0.9023934097553371,-0.8125581165062443,0.4865365278370144,0.04143980363799563,-1.3817701206793134,0,0,0,0,0,0
9348,M24207,M,-0.9023934097553371,-0.8799590021118113,-0.6290671721512104,0.2621364266586198,-1.3346380771319069,0,0,0,0,0,0
9349,L56528,L,-0.9023934097553371,-0.8799590021118113,-0.5732869871517992,0.9141946310377358,-1.2875060335845006,0,0,0,0,0,0
9350,M24209,M,-0.9023934097553371,-0.8799590021118113,0.335930028338604,-0.37989011303774045,-1.2560846712195628,0,0,0,0,0,0
9351,L56530,L,-0.9023934097553371,-0.8799590021118113,3.610226887804044,-2.225716414664777,-1.2089526276721565,0,0,0,0,0,0
9352,L56531,L,-0.8523973761276875,-0.8125581165062443,0.5925188793358958,-0.9617266646375675,-1.177531265307219,0,0,0,0,0,0
9353,L56532,L,-0.9023934097553371,-0.8799590021118113,1.3455513768279475,-1.2125182817064584,-1.1461099029422812,0,0,0,0,0,0
9354,L56533,L,-0.9023934097553371,-0.8125581165062443,-1.0808866706464415,0.4326747262654651,-1.1146885405773437,0,0,0,0,0,0
9355,M24214,M,-0.9023934097553371,-0.8125581165062443,0.38055417633813304,-0.811251694396233,-1.0832671782124061,0,0,0,0,0,0
9356,L56535,L,-0.8523973761276875,-0.7451572309007156,0.9439340448321866,-1.2024866170237025,-1.0361351346649996,0,0,0,0,0,0
9357,L56536,L,-0.8523973761276875,-0.7451572309007156,-1.4992380581420257,1.2753345596169388,-1.004713772300062,0,0,0,0,0,0
9358,M24217,M,-0.8523973761276875,-0.7451572309007156,0.5980968978358369,-1.463309898775349,-0.9732924099351246,0,0,0,0,0,0
9359,L56538,L,-0.9023934097553371,-0.8799590021118113,-0.7350495236500918,0.5129280437275106,-0.9261603663877181,0,0,0,0,0,0
9360,M24219,M,-0.9523894433829583,-0.8799590021118113,0.2355256953396638,0.7436563314308898,-0.8947390040227805,0,0,0,0,0,0
9361,L56540,L,-1.0023854770106078,-0.9473598877173399,-0.037797211157451285,0.2621364266586198,-0.8476069604753741,0,0,0,0,0,0
9362,L56541,L,-1.0023854770106078,-0.9473598877173399,0.39728823183795636,-0.6908717182031652,-0.8161855981104366,0,0,0,0,0,0
9363,M24222,M,-1.0023854770106078,-1.014760773322907,0.7989055638337174,-0.7009033828859209,-0.7847642357454989,0,0,0,0,0,0
9364,L56543,L,-1.0523815106382575,-1.014760773322907,-0.1103114516566859,-0.570491742010098,-0.7376321921980925,0,0,0,0,0,0
9365,L56544,L,-1.0523815106382575,-1.014760773322907,0.8044835823336585,-1.1523282936099244,-0.7062108298331549,0,0,0,0,0,0
9366,M24225,M,-1.0023854770106078,-0.9473598877173399,-1.5884863541410839,1.5863161647823627,-0.6747894674682173,0,0,0,0,0,0
9367,L56546,L,-1.0023854770106078,-1.014760773322907,-0.4338365246532711,0.8038463195274238,-0.6276574239208109,0,0,0,0,0,0
9368,L56547,L,-1.0523815106382575,-1.014760773322907,-0.3724783211539187,0.5129280437275106,-0.5962360615558733,0,0,0,0,0,0
9369,L56548,L,-1.1523735778935282,-1.082161658928474,-0.160513618156156,-0.13913016065160544,-0.5648146991909357,0,0,0,0,0,0
9370,M24229,M,-1.1523735778935282,-1.1495625445340025,0.045873066341665575,-0.31970012494120725,-0.5333933368259981,0,0,0,0,0,0
9371,H38784,H,-1.1523735778935282,-1.082161658928474,-0.6736913201507394,1.1950812421548933,-0.48626129327859174,0,0,0,0,0,0
9372,L56551,L,-1.1523735778935282,-1.082161658928474,-1.3932557066431444,1.1348912540583593,-0.40770788736624775,0,0,0,0,0,0
9373,L56552,L,-1.1523735778935282,-1.082161658928474,-0.2888080436548019,0.14175645046555194,-0.3762865250013101,0,0,0,0,0,0
9374,L56553,L,-1.1523735778935282,-1.014760773322907,-0.47846067265280007,0.5530547024585329,-0.3448651626363725,0,0,0,0,0,0
9375,M24234,M,-1.1023775442658785,-1.014760773322907,-0.40594643215356546,0.4728013849964882,-0.3134438002714349,0,0,0,0,0,0
9376,H38789,H,-1.1523735778935282,-1.082161658928474,-1.3988337251430856,0.9543212897687582,-0.2663117567240285,0,0,0,0,0,0
9377,H38790,H,-1.1523735778935282,-1.082161658928474,1.1112745998304203,-1.2325816110719694,-0.18775835081168452,0,0,0,0,0,0
9378,H38791,H,-1.1523735778935282,-1.1495625445340025,-0.28323002515486073,0.10162979173452956,-0.10920494489934052,0,0,0,0,0,0
9379,L56558,L,-1.2023696115211493,-1.1495625445340025,1.546360042825828,-1.1222332995616573,-0.030651538986996525,0,0,0,0,0,0
9380,L56559,L,-1.252365645148799,-1.2169634301395695,-0.6681133016507983,0.8540046429412019,0.0007698233779410748,0,0,0,0,0,0
9381,L56560,L,-1.3023616787764485,-1.2843643157450981,-0.5788650056517404,0.5731180318240445,0.03219118574287867,0,0,0,0,0,0
9382,M24241,M,-1.252365645148799,-1.2843643157450981,-0.32785417315438975,0.24207309729310825,0.06361254810781627,0,0,0,0,0,0
9383,L56562,L,-1.252365645148799,-1.2169634301395695,0.39728823183795636,-0.640713394789387,0.11074459165522267,0,0,0,0,0,0
9384,H38797,H,-1.252365645148799,-1.2843643157450981,0.051451084841606695,-0.17925681938262783,0.14216595402016027,0,0,0,0,0,0
9385,M24244,M,-1.2023696115211493,-1.2843643157450981,-0.8912340416484432,1.746822799706453,0.22071935993250427,0,0,0,0,0,0
9386,M24245,M,-1.252365645148799,-1.2843643157450981,2.0539597263204703,-1.653911527747706,0.26785140347991065,0,0,0,0,0,0
9387,M24246,M,-1.252365645148799,-1.3517652013506651,2.7567900573130517,-2.336064726175089,0.31498344702731707,0,0,0,0,0,0
9388,H38801,H,-1.3023616787764485,-1.4191660869562321,-0.8298758381490909,1.205112906837649,0.3621154905747235,0,0,0,0,0,0
9389,M24248,M,-1.252365645148799,-1.4191660869562321,0.029139010841842203,-0.20935181343089515,0.4406688964870675,0,0,0,0,0,0
9390,L56569,L,-1.2023696115211493,-1.3517652013506651,-1.5661742801413192,1.746822799706453,0.4878009400344739,0,0,0,0,0,0
9391,M24250,M,-1.252365645148799,-1.3517652013506651,0.11838730684090018,-0.09900350192058306,0.5192223023994115,0,0,0,0,0,0
9392,H38805,H,-1.2023696115211493,-1.2169634301395695,2.9687547603108144,-2.1554947618854876,0.5663543459468179,0,0,0,0,0,0
9393,L56572,L,-1.2023696115211493,-1.2843643157450981,-0.567708968651858,0.6333080199205777,0.6449077518591618,0,0,0,0,0,0
9394,H38807,H,-1.1523735778935282,-1.2169634301395695,-0.2776520066549196,0.3022630853896422,0.6763291142240995,0,0,0,0,0,0
9395,L56574,L,-1.1523735778935282,-1.2169634301395695,-1.1422448741457938,1.3054295536652054,0.7548825201364434,0,0,0,0,0,0
9396,L56575,L,-1.1523735778935282,-1.2169634301395695,-0.21629380315556726,-0.008718519775782523,0.7863038825013811,0,0,0,0,0,0
9397,L56576,L,-1.1023775442658785,-1.1495625445340025,-0.2274498401554495,0.7336246667481341,0.8177252448663187,0,0,0,0,0,0
9398,M24257,M,-1.1523735778935282,-1.2169634301395695,-0.9414362081479134,1.3455562123962277,0.8491466072312562,0,0,0,0,0,0
9399,H38812,H,-1.1523735778935282,-1.2169634301395695,-0.07126532215709803,0.011344809589729025,0.8962786507786626,0,0,0,0,0,0
9400,L56579,L,-1.1023775442658785,-1.1495625445340025,-0.3445882286542131,0.4828330496792433,0.9748320566910067,0,0,0,0,0,0
9401,L56580,L,-1.1523735778935282,-1.2169634301395695,-0.517506802152388,0.3925480675344427,1.0062534190559442,0,0,0,0,0,0
9402,M24261,M,-1.1523735778935282,-1.2169634301395695,1.01087026683148,-1.4432465694098375,1.0376747814208818,0,0,0,0,0,0
9403,L56582,L,-1.1523735778935282,-1.2843643157450981,1.0889625258306557,-0.9316316705893005,1.0848068249682883,0,0,0,0,0,0
9404,L56583,L,-1.1523735778935282,-1.2843643157450981,0.8825758413328342,-1.0921383055133904,1.1162281873332258,0,0,0,0,0,0
9405,L56584,L,-1.1523735778935282,-1.2169634301395695,2.6117615763145827,-2.075241444423442,1.1476495496981634,0,0,0,0,0,0
9406,M24265,M,-1.1523735778935282,-1.2843643157450981,-0.3892123766537421,0.8840996369894685,1.179070912063101,0,0,0,0,0,0
9407,M24266,M,-1.1523735778935282,-1.2843643157450981,3.6269609433038674,-2.4464130376854007,1.2262029556105074,0,0,0,0,0,0
9408,L56587,L,-1.1023775442658785,-1.1495625445340025,-0.5788650056517404,1.014511277865292,1.273334999157914,0,0,0,0,0,0
9409,H38822,H,-1.0523815106382575,-1.082161658928474,0.5478947313363668,-0.5504284126445864,1.3047563615228515,0,0,0,0,0,0
9410,L56589,L,-1.0023854770106078,-1.014760773322907,0.6985012308347771,-1.1723916229754356,1.3833097674351955,0,0,0,0,0,0
9411,M24270,M,-1.0023854770106078,-1.014760773322907,0.7096572678346593,-0.9015366765410335,1.414731129800133,0,0,0,0,0,0
9412,L56591,L,-1.0023854770106078,-1.014760773322907,-0.7517835791499151,0.663403013968845,1.4618631733475393,0,0,0,0,0,0
9413,L56592,L,-1.0023854770106078,-1.014760773322907,0.9104659338325398,-1.3328982578995259,1.493284535712477,0,0,0,0,0,0
9414,L56593,L,-0.9523894433829583,-0.9473598877173399,-0.5565529316519758,0.492864714361999,1.5247058980774146,0,0,0,0,0,0
9415,L56594,L,-0.9523894433829583,-0.9473598877173399,-1.0306845041469714,1.3957145358100058,1.5561272604423522,0,0,0,1,0,1
9416,M24275,M,-0.9023934097553371,-0.8799590021118113,-0.9916383746473835,0.42264306158271003,-1.6959837443286894,0,0,0,0,0,0
9417,M24276,M,-0.9523894433829583,-1.014760773322907,-0.42268048765338884,0.5931813611895553,-1.6488517007812828,0,0,0,0,0,0
9418,H38831,H,-0.9523894433829583,-1.082161658928474,-0.1326235256564504,0.382516402851687,-1.6017196572338765,0,0,0,0,0,0
9419,L56598,L,-1.0023854770106078,-1.082161658928474,-0.5955990611515637,0.6232763552378227,-1.5231662513215325,0,0,0,0,0,0
9420,L56599,L,-1.0023854770106078,-1.082161658928474,2.0762718003202347,-1.8043864979890403,-1.491744888956595,0,0,0,0,0,0
9421,L56600,L,-1.0023854770106078,-1.082161658928474,-0.3724783211539187,0.20194643856208588,-1.4603235265916572,0,0,0,0,0,0
9422,M24281,M,-0.9523894433829583,-1.014760773322907,-0.8744999861486199,1.4559045239065398,-1.4289021642267197,0,0,0,0,0,0
9423,L56602,L,-0.9523894433829583,-1.014760773322907,0.7040792493347182,-1.0419799820996123,-1.3817701206793134,0,0,0,0,0,0
9424,L56603,L,-0.9523894433829583,-1.014760773322907,0.7654374528340706,-0.9516949999548118,-1.3503487583143756,0,0,0,0,0,0
9425,M24284,M,-1.0023854770106078,-1.014760773322907,0.2578377693394283,-0.7009033828859209,-1.318927395949438,0,0,0,0,0,0
9426,M24285,M,-0.9523894433829583,-0.9473598877173399,-0.6904253756505628,0.6333080199205777,-1.2717953524020318,0,0,0,0,0,0
9427,L56606,L,-0.9523894433829583,-0.8799590021118113,-1.103198744646206,1.5762845000996077,-1.2246633088546253,0,0,0,0,0,0
9428,L56607,L,-0.9023934097553371,-0.8125581165062443,0.006826936842077707,-0.5203334185963199,-1.1932419464896877,0,0,0,0,0,0
9429,H38842,H,-0.9023934097553371,-0.8125581165062443,1.6634984313245915,-1.16235995829268,-1.1618205841247502,0,0,0,0,0,0
9430,L56609,L,-0.9023934097553371,-0.8125581165062443,-0.2274498401554495,-0.399953442403252,-1.0832671782124061,0,0,0,0,0,0
9431,L56610,L,-0.9523894433829583,-0.8799590021118113,0.737547360334365,-1.1222332995616573,-1.0518458158474686,0,0,0,0,0,0
9432,L56611,L,-1.0023854770106078,-0.9473598877173399,-0.6067550981514459,1.7066961409754307,-1.0204244534825309,0,0,0,0,0,0
9433,L56612,L,-1.0023854770106078,-0.8799590021118113,0.4474903983374265,0.011344809589729025,-0.9890030911175933,0,0,0,0,0,0
9434,M24293,M,-1.0023854770106078,-0.8799590021118113,-0.6067550981514459,1.1950812421548933,-0.9575817287526557,0,0,0,0,0,0
9435,L56614,L,-1.0023854770106078,-0.9473598877173399,0.4865365278370144,-0.6708083888376544,-0.9104496852052493,0,0,0,0,0,0
9436,L56615,L,-1.0023854770106078,-0.8799590021118113,-0.5342408576522113,0.9342579604032467,-0.8790283228403117,0,0,0,0,0,0
9437,L56616,L,-1.0023854770106078,-0.9473598877173399,-0.3222761546544486,0.252104761975864,-0.8476069604753741,0,0,0,0,0,0
9438,M24297,M,-0.9523894433829583,-0.8799590021118113,-0.0656873036571569,0.3022630853896422,-0.8161855981104366,0,0,0,0,0,0
9439,M24298,M,-0.9523894433829583,-0.8799590021118113,-1.2482272256446751,1.686632811609919,-0.7690535545630302,0,0,0,0,0,0
9440,M24299,M,-0.9523894433829583,-0.8125581165062443,-0.5900210426516226,0.8239096488929353,-0.7219215110156237,0,0,0,0,0,0
9441,M24300,M,-0.9523894433829583,-0.8125581165062443,-0.8968120601483844,1.3555878770789835,-0.6747894674682173,0,0,0,0,0,0
9442,L56621,L,-0.9523894433829583,-0.8125581165062443,-0.5955990611515637,0.3423897441206646,-0.6276574239208109,0,0,0,0,0,0
9443,M24302,M,-0.9523894433829583,-0.8125581165062443,-0.8075637641493264,0.793814654844668,-0.5962360615558733,0,0,0,0,0,0
9444,H38857,H,-1.0023854770106078,-0.8125581165062443,-0.7127374496503273,1.3856828711272502,-0.5491040180084669,0,0,0,0,0,0
9445,L56624,L,-0.9523894433829583,-0.7451572309007156,3.3313259628069876,-2.416318043637134,-0.4705506120961229,0,0,0,0,0,0
9446,M24305,M,-0.9023934097553371,-0.6777563452951486,-0.517506802152388,0.5831496965067996,-0.43912924973118533,0,0,0,0,0,0
9447,H38860,H,-0.9523894433829583,-0.7451572309007156,-0.8410318751489732,1.3555878770789835,-0.3919972061837789,0,0,0,0,0,0
9448,M24307,M,-0.9523894433829583,-0.7451572309007156,-1.2036030776451463,1.1750179127893825,-0.3134438002714349,0,0,0,0,0,0
9449,L56628,L,-0.9023934097553371,-0.6777563452951486,1.3455513768279475,-1.0720749761478792,-0.2663117567240285,0,0,0,0,0,0
9450,M24309,M,-0.9523894433829583,-0.8125581165062443,-0.5844430241516815,0.18188310919657433,-0.23489039435909093,0,0,0,0,0,0
9451,M24310,M,-1.0023854770106078,-0.8799590021118113,-0.249761914155214,0.2621364266586198,-0.18775835081168452,0,0,0,0,0,0
9452,H38865,H,-1.0023854770106078,-0.8799590021118113,-0.01548513715768679,-0.03881351382404913,-0.14062630726427813,0,0,0,0,0,0
9453,M24312,M,-1.0023854770106078,-0.8799590021118113,-0.8187198011492086,1.3455562123962277,-0.06207290135193413,0,0,0,0,0,0
9454,H38867,H,-0.9023934097553371,-0.6777563452951486,-0.9972163931473246,1.686632811609919,-0.014940857804527726,0,0,0,0,0,0
9455,L56634,L,-0.8024013425000663,-0.542954574084053,0.24668173233954604,-0.46014343049978595,0.06361254810781627,0,0,0,0,0,0
9456,L56635,L,-0.7524053088724167,-0.542954574084053,2.4778891323159957,-1.9849564622786418,0.09503391047275388,0,0,0,0,0,0
9457,L56636,L,-0.7524053088724167,-0.47555368847848606,0.5088486018367788,-0.6708083888376544,0.12645527283769148,0,0,0,0,0,0
9458,M24317,M,-0.7524053088724167,-0.47555368847848606,0.8546857488331285,-1.3328982578995259,0.15787663520262907,0,0,0,0,0,0
9459,L56638,L,-0.8024013425000663,-0.6103554596895817,-0.6792693386506805,0.06150313300350718,0.20500867875003548,0,0,0,0,0,0
9460,L56639,L,-0.8024013425000663,-0.6103554596895817,0.22436965833978154,-0.38992177772049624,0.23643004111497307,0,0,0,0,0,0
9461,M24320,M,-0.8024013425000663,-0.542954574084053,-0.7796736716496208,0.5229597084102664,0.26785140347991065,0,0,0,0,0,0
9462,M24321,M,-0.8024013425000663,-0.542954574084053,-0.6960033941505039,0.6433396846033335,0.31498344702731707,0,0,0,0,0,0
9463,L56642,L,-0.7524053088724167,-0.47555368847848606,0.17416749184031144,0.011344809589729025,0.3621154905747235,0,0,0,0,0,0
9464,M24323,M,-0.7524053088724167,-0.47555368847848606,0.07376315884137119,-0.31970012494120725,0.39353685293966106,0,0,0,0,0,0
9465,L56644,L,-0.7024092752447672,-0.4081528028729574,-0.5509749131520347,0.8239096488929353,0.4406688964870675,0,0,0,0,0,0
9466,M24325,M,-0.7024092752447672,-0.4081528028729574,-0.4394145431532122,0.382516402851687,0.47209025885200506,0,0,0,0,0,0
9467,L56646,L,-0.7024092752447672,-0.4081528028729574,-0.3780563396538599,0.8038463195274238,0.5192223023994115,0,0,0,0,0,0
9468,L56647,L,-0.7024092752447672,-0.47555368847848606,0.9104659338325398,-1.2426132757547248,0.5506436647643491,0,0,0,0,0,0
9469,L56648,L,-0.7024092752447672,-0.4081528028729574,-0.9135461156482078,1.5461895060513404,0.5820650271292866,0,0,0,0,0,0
9470,L56649,L,-0.7024092752447672,-0.4081528028729574,0.8881538598327753,-0.6808400535204094,0.6134863894942243,0,0,0,0,0,0
9471,H38884,H,-0.7024092752447672,-0.4081528028729574,-0.5565529316519758,0.7135613373826232,0.6449077518591618,0,0,0,0,0,0
